# feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
0.02876,0.20129,0.67708,0.00000,0.00122,0.00000,-0.00026,0.67708,0.20129,0.03538,0.00000,0.00000,0.00000
0.03093,0.21648,0.69116,0.00130,0.00130,0.00000,-0.00079,0.65203,0.21648,0.04955,0.00261,0.00000,0.00261
0.03616,0.25309,0.65937,0.00133,0.00000,0.00133,-0.00296,0.65937,0.25309,0.03197,0.00266,0.00000,0.00266
0.01297,0.09079,0.70112,0.00045,0.00000,0.00045,0.00067,0.70112,0.09079,0.01393,0.00000,0.00000,0.00000
0.01755,0.12288,0.69613,0.00061,0.00000,0.00061,-0.00017,0.69613,0.12288,0.01695,0.00000,0.00000,0.00000
0.01217,0.08522,0.70183,0.00000,0.00000,0.00039,0.00014,0.70183,0.08522,0.01350,0.00000,0.00000,0.00000
0.02254,0.15780,0.68900,0.00074,0.00000,0.00000,-0.00101,0.68900,0.15780,0.01556,0.00000,0.00000,0.00000
0.01235,0.08645,0.70170,0.00039,0.00000,0.00000,0.00017,0.70170,0.08645,0.01202,0.00078,0.00000,0.00078
0.01300,0.09097,0.70111,0.00044,0.00044,0.00000,0.00065,0.70111,0.09097,0.01287,0.00089,0.00000,0.00089
0.00991,0.06940,0.70362,0.00000,0.00032,0.00032,0.00065,0.70362,0.06940,0.00959,0.00064,0.00000,0.00064
0.01759,0.12315,0.71194,0.00000,0.00064,0.00000,0.00051,0.67987,0.12315,0.01668,0.00128,0.00000,0.00128
0.01425,0.09973,0.69989,0.00000,0.00045,0.00000,-0.00011,0.69989,0.09973,0.01431,0.00089,0.00000,0.00089
0.01757,0.12298,0.69599,0.00000,0.00068,0.00000,0.00103,0.69599,0.12298,0.02500,0.00135,0.00000,0.00135
0.01367,0.09571,0.70046,0.00000,0.00046,0.00000,0.00046,0.70046,0.09571,0.01480,0.00000,0.00000,0.00000
0.01821,0.12747,0.69529,0.00064,0.00064,0.00064,-0.00010,0.69529,0.12747,0.01738,0.00129,0.00000,0.00129
0.01524,0.10669,0.69884,0.00053,0.00053,0.00000,0.00048,0.69884,0.10669,0.01547,0.00000,0.00000,0.00000
0.02080,0.14561,0.69163,0.00073,0.00073,0.00000,-0.00041,0.69163,0.14561,0.02111,0.00000,0.00000,0.00000
0.02745,0.19214,0.68005,0.00108,0.00108,0.00000,-0.00082,0.68005,0.19214,0.02159,0.00216,0.00000,0.00216
0.01419,0.09935,0.69994,0.00045,0.00045,0.00045,-0.00015,0.69994,0.09935,0.01490,0.00000,0.00000,0.00000
0.01219,0.08531,0.70183,0.00039,0.00039,0.00039,0.00017,0.70183,0.08531,0.01280,0.00000,0.00000,0.00000
0.01350,0.09447,0.70064,0.00045,0.00045,0.00045,0.00030,0.70064,0.09447,0.01311,0.00090,0.00000,0.00090
0.01341,0.09388,0.70072,0.00045,0.00045,0.00045,0.00032,0.70072,0.09388,0.01303,0.00090,0.00000,0.00090
0.01939,0.13576,0.69373,0.00075,0.00075,0.00075,0.00042,0.69373,0.13576,0.01492,0.00298,0.00000,0.00298
0.01638,0.11464,0.69752,0.00000,0.00061,0.00061,0.00065,0.69752,0.11464,0.01941,0.00121,0.00000,0.00121
0.02000,0.14000,0.69273,0.00073,0.00073,0.00000,0.00001,0.69273,0.14000,0.02552,0.00146,0.00000,0.00146
0.01736,0.12154,0.69629,0.00063,0.00063,0.00063,0.00030,0.69629,0.12154,0.02215,0.00253,0.00000,0.00253
0.01894,0.13260,0.69425,0.00069,0.00069,0.00000,0.00024,0.69425,0.13260,0.02222,0.00139,0.00000,0.00139
0.01641,0.11484,0.69749,0.00060,0.00060,0.00060,0.00053,0.69749,0.11484,0.01924,0.00120,0.00000,0.00120
0.02491,0.17438,0.68470,0.00000,0.00099,0.00099,-0.00052,0.68470,0.17438,0.03054,0.00197,0.00000,0.00197
0.02781,0.19469,0.67893,0.00100,0.00100,0.00100,-0.00161,0.67893,0.19469,0.03894,0.00000,0.00000,0.00000
0.01722,0.12051,0.69654,0.00055,0.00055,0.00000,-0.00040,0.69654,0.12051,0.01769,0.00000,0.00000,0.00000
0.01201,0.08408,0.70198,0.00039,0.00039,0.00000,0.00035,0.70198,0.08408,0.01234,0.00000,0.00000,0.00000
0.01441,0.10086,0.69975,0.00000,0.00048,0.00048,0.00015,0.69975,0.10086,0.01158,0.00097,0.00000,0.00097
0.01676,0.11733,0.69704,0.00058,0.00058,0.00000,0.00015,0.69704,0.11733,0.02149,0.00116,0.00000,0.00116
0.01810,0.12673,0.69537,0.00065,0.00065,0.00000,0.00021,0.69537,0.12673,0.02145,0.00130,0.00000,0.00130
0.01086,0.07602,0.70294,0.00032,0.00032,0.00000,0.00004,0.70294,0.07602,0.00795,0.00000,0.00000,0.00000
0.01485,0.10392,0.69929,0.00000,0.00049,0.00000,0.00005,0.69929,0.10392,0.01214,0.00194,0.00000,0.00194
0.01970,0.13791,0.69313,0.00071,0.00071,0.00071,-0.00018,0.69313,0.13791,0.02644,0.00143,0.00000,0.00143
0.01520,0.10643,0.69893,0.00053,0.00053,0.00053,0.00031,0.69893,0.10643,0.01059,0.00106,0.00000,0.00106
0.02884,0.20191,0.67692,0.00117,0.00117,0.00000,-0.00089,0.67692,0.20191,0.03385,0.00467,0.00000,0.00467
0.03044,0.21309,0.67356,0.00000,0.00122,0.00000,-0.00135,0.67356,0.21309,0.02939,0.00245,0.00000,0.00245
0.01567,0.10966,0.69833,0.00052,0.00052,0.00000,-0.00001,0.69833,0.10966,0.01914,0.00000,0.00000,0.00000
0.02532,0.17724,0.68393,0.00096,0.00096,0.00000,-0.00064,0.68393,0.17724,0.03179,0.00193,0.00000,0.00193
0.01403,0.09818,0.70015,0.00040,0.00040,0.00000,-0.00059,0.70015,0.09818,0.01046,0.00080,0.00000,0.00080
0.01176,0.08233,0.70221,0.00000,0.00035,0.00035,-0.00019,0.70221,0.08233,0.01038,0.00069,0.00000,0.00069
0.01690,0.11833,0.69686,0.00000,0.00066,0.00066,0.00110,0.69686,0.11833,0.02169,0.00131,0.00000,0.00131
0.01739,0.12170,0.69627,0.00061,0.00061,0.00061,-0.00007,0.69627,0.12170,0.02240,0.00000,0.00000,0.00000
0.00996,0.06975,0.70361,0.00000,0.00030,0.00000,0.00035,0.70361,0.06975,0.00667,0.00000,0.00000,0.00000
0.01491,0.10438,0.69922,0.00051,0.00051,0.00051,0.00017,0.69922,0.10438,0.01267,0.00101,0.00000,0.00101
0.03231,0.22619,0.66921,0.00134,0.00134,0.00000,-0.00163,0.66921,0.22619,0.03078,0.00000,0.00000,0.00000
0.01806,0.12639,0.69548,0.00067,0.00067,0.00000,0.00050,0.69548,0.12639,0.01872,0.00067,0.00000,0.00067
0.02545,0.17816,0.68373,0.00096,0.00096,0.00000,-0.00070,0.68373,0.17816,0.02985,0.00000,0.00000,0.00000
0.03479,0.24356,0.66284,0.00000,0.00154,0.00000,-0.00190,0.66284,0.24356,0.03545,0.00925,0.00000,0.00925
0.01215,0.08502,0.70188,0.00000,0.00036,0.00000,-0.00008,0.70188,0.08502,0.01085,0.00072,0.00000,0.00072
0.01208,0.08459,0.70193,0.00000,0.00036,0.00000,-0.00007,0.70193,0.08459,0.01080,0.00072,0.00000,0.00072
0.01209,0.08466,0.70192,0.00036,0.00036,0.00036,-0.00016,0.70192,0.08466,0.01122,0.00072,0.00000,0.00072
0.02136,0.14952,0.69067,0.00076,0.00076,0.00000,-0.00040,0.69067,0.14952,0.02808,0.00000,0.00000,0.00000
0.01426,0.09985,0.69991,0.00000,0.00049,0.00049,0.00035,0.69991,0.09985,0.01028,0.00098,0.00000,0.00098
0.01454,0.10176,0.69958,0.00049,0.00049,0.00000,0.00029,0.69958,0.10176,0.01614,0.00098,0.00000,0.00098
0.02067,0.14472,0.69180,0.00080,0.00000,0.00080,0.00014,0.69180,0.14472,0.02211,0.00239,0.00080,0.00159
0.01875,0.13127,0.69453,0.00069,0.00000,0.00069,0.00017,0.69453,0.13127,0.02070,0.00347,0.00069,0.00278
0.03306,0.23141,0.66731,0.00122,0.00000,0.00000,-0.00216,0.66731,0.23141,0.03428,0.00367,0.00122,0.00245
0.02640,0.18477,0.68188,0.00000,0.00000,0.00110,-0.00032,0.68188,0.18477,0.03255,0.00440,0.00110,0.00330
0.01494,0.10460,0.69914,0.00053,0.00053,0.00053,0.00057,0.69914,0.10460,0.01697,0.00053,0.00053,0.00000
0.01248,0.08737,0.70156,0.00000,0.00000,0.00043,0.00072,0.70156,0.08737,0.01420,0.00086,0.00000,0.00086
0.01749,0.12242,0.69619,0.00067,0.00000,0.00067,0.00083,0.69619,0.12242,0.01883,0.00202,0.00067,0.00135
0.02448,0.17136,0.68544,0.00000,0.00000,0.00000,0.00005,0.68544,0.17136,0.03173,0.00294,0.00098,0.00196
0.02179,0.15254,0.69005,0.00091,0.00000,0.00091,0.00093,0.69005,0.15254,0.02524,0.00272,0.00091,0.00182
0.01619,0.11332,0.69776,0.00000,0.00000,0.00056,0.00006,0.69776,0.11332,0.01742,0.00167,0.00056,0.00112
0.01464,0.10248,0.69947,0.00054,0.00000,0.00054,0.00100,0.69947,0.10248,0.01572,0.00163,0.00054,0.00108
0.02267,0.15866,0.68871,0.00000,0.00087,0.00000,-0.00001,0.68871,0.15866,0.02197,0.00262,0.00087,0.00174
0.01836,0.12852,0.69507,0.00000,0.00000,0.00000,0.00012,0.69507,0.12852,0.01928,0.00197,0.00066,0.00131
0.01697,0.11876,0.69682,0.00061,0.00000,0.00061,0.00020,0.69682,0.11876,0.01939,0.00182,0.00061,0.00121
0.01502,0.10512,0.69908,0.00052,0.00000,0.00052,0.00026,0.69908,0.10512,0.01564,0.00259,0.00052,0.00207
0.02045,0.14315,0.69213,0.00079,0.00000,0.00079,0.00019,0.69213,0.14315,0.02234,0.00236,0.00079,0.00157
0.02743,0.19201,0.67978,0.00000,0.00119,0.00000,0.00049,0.67978,0.19201,0.03602,0.00358,0.00119,0.00239
0.02012,0.14084,0.69259,0.00000,0.00000,0.00000,0.00051,0.69259,0.14084,0.02368,0.00232,0.00077,0.00155
0.02138,0.14966,0.69073,0.00082,0.00082,0.00000,0.00025,0.69073,0.14966,0.02286,0.00247,0.00082,0.00164
0.02207,0.15446,0.68956,0.00000,0.00000,0.00000,0.00128,0.68956,0.15446,0.02832,0.00276,0.00092,0.00184
0.02368,0.16579,0.68685,0.00000,0.00000,0.00000,0.00023,0.68685,0.16579,0.03032,0.00284,0.00095,0.00189
0.01287,0.09009,0.70122,0.00044,0.00000,0.00044,0.00065,0.70122,0.09009,0.01331,0.00133,0.00044,0.00089
0.02110,0.14769,0.69114,0.00073,0.00000,0.00073,-0.00073,0.69114,0.14769,0.02328,0.00437,0.00073,0.00364
0.01771,0.12400,0.69594,0.00000,0.00000,0.00000,0.00023,0.69594,0.12400,0.01645,0.00190,0.00063,0.00127
0.01597,0.11179,0.69797,0.00000,0.00059,0.00059,0.00073,0.69797,0.11179,0.02047,0.00296,0.00000,0.00296
0.02640,0.18477,0.68188,0.00000,0.00000,0.00000,0.00015,0.68188,0.18477,0.03255,0.00440,0.00110,0.00330
0.01959,0.13710,0.69336,0.00000,0.00000,0.00000,0.00117,0.69336,0.13710,0.02225,0.00470,0.00078,0.00392
0.01668,0.11679,0.69716,0.00000,0.00000,0.00060,0.00025,0.69716,0.11679,0.01907,0.00179,0.00060,0.00119
0.01907,0.13347,0.69406,0.00000,0.00076,0.00076,0.00099,0.69406,0.13347,0.02334,0.00305,0.00076,0.00229
0.01907,0.13347,0.69405,0.00000,0.00076,0.00000,0.00128,0.69405,0.13347,0.02334,0.00458,0.00076,0.00381
0.02372,0.16601,0.68676,0.00000,0.00000,0.00099,0.00041,0.68676,0.16601,0.03202,0.00296,0.00099,0.00198
0.01164,0.08148,0.70228,0.00039,0.00000,0.00039,0.00059,0.70228,0.08148,0.01342,0.00078,0.00000,0.00078
0.01587,0.11107,0.69814,0.00000,0.00000,0.00053,-0.00012,0.69814,0.11107,0.01671,0.00106,0.00000,0.00106
0.02120,0.14841,0.69101,0.00000,0.00079,0.00079,-0.00030,0.69101,0.14841,0.02230,0.00236,0.00079,0.00157
0.01980,0.13861,0.69306,0.00073,0.00000,0.00000,0.00018,0.69306,0.13861,0.02244,0.00220,0.00073,0.00147
0.02356,0.16489,0.68704,0.00000,0.00000,0.00098,0.00045,0.68704,0.16489,0.03180,0.00294,0.00098,0.00196
0.02669,0.18682,0.68133,0.00110,0.00110,0.00110,-0.00055,0.68133,0.18682,0.03253,0.00330,0.00110,0.00220
0.00870,0.06090,0.70441,0.00026,0.00000,0.00000,0.00047,0.70441,0.06090,0.01150,0.00052,0.00000,0.00052
0.01032,0.07225,0.70333,0.00000,0.00000,0.00000,0.00039,0.70333,0.07225,0.00959,0.00064,0.00000,0.00064
0.02087,0.14610,0.69152,0.00065,0.00065,0.00000,-0.00113,0.69152,0.14610,0.02143,0.00130,0.00000,0.00130
0.01329,0.09303,0.70083,0.00041,0.00000,0.00000,-0.00007,0.70083,0.09303,0.01393,0.00000,0.00000,0.00000
0.01206,0.08439,0.70195,0.00038,0.00000,0.00038,0.00019,0.70195,0.08439,0.01189,0.00077,0.00000,0.00077
0.00609,0.04264,0.70580,0.00018,0.00000,0.00018,0.00082,0.70580,0.04264,0.00417,0.00000,0.00000,0.00000
0.01265,0.08854,0.70141,0.00038,0.00008,0.00000,-0.00007,0.70141,0.08854,0.01495,0.00000,0.00000,0.00000
0.01748,0.12234,0.69624,0.00056,0.00056,0.00056,-0.00056,0.69624,0.12234,0.01579,0.00113,0.00000,0.00113
0.01485,0.10393,0.69928,0.00048,0.00048,0.00048,-0.00017,0.69928,0.10393,0.01341,0.00096,0.00000,0.00096
0.01505,0.10536,0.69910,0.00000,0.00000,0.00000,0.00002,0.69910,0.10536,0.00985,0.00197,0.00098,0.00098
0.01373,0.09609,0.70038,0.00000,0.00043,0.00043,-0.00021,0.70038,0.09609,0.01708,0.00085,0.00000,0.00085
0.01182,0.08271,0.70213,0.00000,0.00037,0.00000,0.00020,0.70213,0.08271,0.01470,0.00074,0.00000,0.00074
0.01324,0.09265,0.70088,0.00040,0.00040,0.00000,-0.00018,0.70088,0.09265,0.01398,0.00040,0.00000,0.00040
0.02323,0.16262,0.68768,0.00081,0.00000,0.00081,-0.00101,0.68768,0.16262,0.02751,0.00081,0.00000,0.00081
0.01770,0.12391,0.69595,0.00057,0.00057,0.00000,-0.00050,0.69595,0.12391,0.01641,0.00113,0.00000,0.00113
0.01395,0.09767,0.70020,0.00045,0.00045,0.00045,-0.00009,0.70020,0.09767,0.01293,0.00089,0.00000,0.00089
0.01244,0.08706,0.70162,0.00040,0.00040,0.00040,0.00015,0.70162,0.08706,0.01153,0.00080,0.00000,0.00080
0.01508,0.10558,0.69903,0.00048,0.00048,0.00000,-0.00012,0.69903,0.10558,0.01398,0.00241,0.00000,0.00241
0.01237,0.08657,0.70167,0.00038,0.00000,0.00000,0.00007,0.70167,0.08657,0.01297,0.00000,0.00000,0.00000
0.01426,0.09984,0.69985,0.00047,0.00000,0.00047,0.00001,0.69985,0.09984,0.01680,0.00093,0.00000,0.00093
0.01035,0.07248,0.70331,0.00031,0.00000,0.00031,0.00008,0.70331,0.07248,0.00921,0.00154,0.00000,0.00154
0.01821,0.12747,0.69527,0.00055,0.00000,0.00000,-0.00092,0.69527,0.12747,0.01931,0.00000,0.00000,0.00000
0.01325,0.09274,0.70090,0.00000,0.00000,0.00000,0.00020,0.70090,0.09274,0.01026,0.00085,0.00000,0.00085
0.01339,0.09371,0.70070,0.00042,0.00000,0.00042,-0.00008,0.70070,0.09371,0.01731,0.00000,0.00000,0.00000
0.01561,0.10925,0.69842,0.00050,0.00000,0.00000,-0.00020,0.69842,0.10925,0.01746,0.00000,0.00000,0.00000
0.01527,0.10689,0.71829,0.00057,0.00000,0.00057,0.00098,0.67870,0.10689,0.01866,0.00000,0.00000,0.00000
0.01377,0.09641,0.70041,0.00000,0.00000,0.00043,-0.00017,0.70041,0.09641,0.00865,0.00086,0.00000,0.00086
0.01023,0.07163,0.70337,0.00032,0.00000,0.00032,0.00046,0.70337,0.07163,0.01329,0.00000,0.00000,0.00000
0.01451,0.10159,0.69963,0.00048,0.00000,0.00000,0.00016,0.69963,0.10159,0.01342,0.00096,0.00000,0.00096
0.01498,0.10487,0.69912,0.00000,0.00000,0.00000,0.00036,0.69912,0.10487,0.01542,0.00103,0.00000,0.00103
0.01135,0.07946,0.70254,0.00034,0.00034,0.00034,-0.00002,0.70254,0.07946,0.01057,0.00068,0.00000,0.00068
0.01340,0.09383,0.70073,0.00040,0.00040,0.00040,-0.00035,0.70073,0.09383,0.01248,0.00081,0.00000,0.00081
0.01143,0.07999,0.70248,0.00035,0.00000,0.00035,0.00003,0.70248,0.07999,0.01078,0.00000,0.00000,0.00000
0.01005,0.07035,0.70352,0.00031,0.00000,0.00031,0.00026,0.70352,0.07035,0.01132,0.00061,0.00000,0.00061
0.01073,0.07512,0.70303,0.00032,0.00032,0.00000,0.00016,0.70303,0.07512,0.01027,0.00000,0.00000,0.00000
0.00978,0.06847,0.70372,0.00029,0.00029,0.00029,0.00021,0.70372,0.06847,0.00936,0.00000,0.00000,0.00000
0.01394,0.09760,0.70017,0.00042,0.00000,0.00042,-0.00036,0.70017,0.09760,0.01697,0.00000,0.00000,0.00000
0.01756,0.12292,0.69615,0.00063,0.00000,0.00000,0.00026,0.69615,0.12292,0.01505,0.00000,0.00000,0.00000
0.01267,0.08867,0.70144,0.00000,0.00000,0.00000,0.00007,0.70144,0.08867,0.00867,0.00000,0.00000,0.00000
0.02212,0.15481,0.68947,0.00000,0.00000,0.00085,-0.00021,0.68947,0.15481,0.02876,0.00000,0.00000,0.00000
0.00921,0.06446,0.70409,0.00028,0.00000,0.00000,0.00044,0.70409,0.06446,0.01116,0.00112,0.00000,0.00112
0.01555,0.10887,0.69844,0.00051,0.00051,0.00000,0.00001,0.69844,0.10887,0.02003,0.00205,0.00000,0.00205
0.01783,0.12479,0.69573,0.00055,0.00055,0.00055,-0.00085,0.69573,0.12479,0.02153,0.00055,0.00000,0.00055
0.01323,0.09263,0.70086,0.00041,0.00041,0.00000,-0.00003,0.70086,0.09263,0.01598,0.00000,0.00000,0.00000
0.01660,0.11620,0.69722,0.00000,0.00053,0.00053,-0.00052,0.69722,0.11620,0.02218,0.00106,0.00000,0.00106
0.01225,0.08577,0.70174,0.00000,0.00039,0.00039,0.00015,0.70174,0.08577,0.01637,0.00078,0.00000,0.00078
0.02247,0.15728,0.68910,0.00081,0.00000,0.00081,-0.00070,0.68910,0.15728,0.01702,0.00324,0.00000,0.00324
0.01214,0.08498,0.70187,0.00038,0.00000,0.00038,0.00006,0.70187,0.08498,0.01252,0.00076,0.00000,0.00076
0.01669,0.11682,0.69714,0.00054,0.00054,0.00000,-0.00030,0.69714,0.11682,0.02046,0.00000,0.00000,0.00000
0.02294,0.16057,0.68816,0.00074,0.00074,0.00000,-0.00118,0.68816,0.16057,0.02812,0.00000,0.00000,0.00000
0.01018,0.07126,0.70341,0.00031,0.00000,0.00000,0.00026,0.70341,0.07126,0.01284,0.00061,0.00000,0.00061
0.02411,0.16880,0.68606,0.00099,0.00000,0.00099,0.00005,0.68606,0.16880,0.03258,0.00000,0.00000,0.00000
0.02178,0.15249,0.69006,0.00085,0.00000,0.00000,0.00036,0.69006,0.15249,0.02556,0.00000,0.00000,0.00000
0.01453,0.10174,0.89627,0.00048,0.00000,0.00048,0.00081,0.41907,0.10174,0.01308,0.00097,0.00000,0.00097
0.01465,0.10256,0.69949,0.00047,0.00047,0.00000,-0.00000,0.69949,0.10256,0.01323,0.00095,0.00000,0.00095
0.01279,0.08952,0.70131,0.00041,0.00041,0.00041,0.00016,0.70131,0.08952,0.01155,0.00000,0.00000,0.00000
0.01307,0.09150,0.70101,0.00000,0.00000,0.00000,0.00080,0.70101,0.09150,0.01593,0.00000,0.00000,0.00000
0.03292,0.23041,0.66754,0.00108,0.00108,0.00108,-0.00260,0.66754,0.23041,0.03876,0.00000,0.00000,0.00000
0.02240,0.15678,0.70137,0.00083,0.00000,0.00000,-0.00027,0.67662,0.15678,0.02475,0.00000,0.00000,0.00000
0.01178,0.08244,0.70217,0.00000,0.00000,0.00000,0.00094,0.70217,0.08244,0.01340,0.00000,0.00000,0.00000
0.03564,0.24950,0.66083,0.00135,0.00000,0.00000,-0.00264,0.66083,0.24950,0.02832,0.00405,0.00000,0.00405
0.02651,0.18555,0.68574,0.00081,0.00081,0.00000,-0.00218,0.67767,0.18555,0.03066,0.00323,0.00000,0.00323
0.01214,0.08491,0.70190,0.00038,0.00038,0.00038,0.00004,0.70190,0.08491,0.01094,0.00000,0.00000,0.00000
