# feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
34.85714,244.00000,1740.00000,1.00000,1.00000,0.00000,-1.46179,1740.00000,244.00000,26.00000,2.00000,0.00000,2.00000
34.00000,238.00000,2030.00000,0.00000,1.00000,1.00000,-0.54768,2030.00000,238.00000,30.00000,2.00000,0.00000,2.00000
25.71429,180.00000,1060.00000,0.00000,1.00000,1.00000,1.67521,1060.00000,180.00000,33.00000,2.00000,0.00000,2.00000
28.71429,201.00000,1150.00000,1.00000,1.00000,1.00000,-0.11880,1150.00000,201.00000,37.00000,0.00000,0.00000,0.00000
32.85714,230.00000,2320.00000,0.00000,1.00000,0.00000,1.15469,2320.00000,230.00000,22.00000,0.00000,0.00000,0.00000
29.42857,206.00000,1380.00000,1.00000,1.00000,1.00000,0.33006,1380.00000,206.00000,25.00000,2.00000,0.00000,2.00000
24.14286,169.00000,500.00000,1.00000,1.00000,0.00000,-1.21583,500.00000,169.00000,23.00000,0.00000,0.00000,0.00000
27.00000,189.00000,1040.00000,1.00000,1.00000,0.00000,0.74891,1040.00000,189.00000,28.00000,1.00000,0.00000,1.00000
26.42857,185.00000,710.00000,1.00000,1.00000,0.00000,-0.72821,710.00000,185.00000,31.00000,0.00000,0.00000,0.00000
22.57143,158.00000,430.00000,0.00000,1.00000,0.00000,-1.23433,430.00000,158.00000,23.00000,6.00000,0.00000,6.00000
29.14286,204.00000,1430.00000,0.00000,1.00000,1.00000,0.72243,1430.00000,204.00000,21.00000,2.00000,0.00000,2.00000
26.00000,182.00000,870.00000,1.00000,0.00000,1.00000,0.18072,870.00000,182.00000,nan,3.00000,1.00000,2.00000
27.00000,189.00000,1000.00000,1.00000,0.00000,1.00000,0.25004,1000.00000,189.00000,nan,5.00000,1.00000,4.00000
27.00000,189.00000,545.00000,1.00000,0.00000,0.00000,-1.76584,545.00000,189.00000,nan,3.00000,1.00000,2.00000
24.00000,168.00000,620.00000,0.00000,0.00000,1.00000,-0.29444,620.00000,168.00000,nan,4.00000,1.00000,3.00000
28.00000,196.00000,1310.00000,1.00000,1.00000,1.00000,1.07137,1310.00000,196.00000,nan,1.00000,1.00000,0.00000
29.00000,203.00000,1630.00000,0.00000,0.00000,1.00000,1.67603,1630.00000,203.00000,nan,2.00000,0.00000,2.00000
26.00000,182.00000,1035.00000,1.00000,0.00000,1.00000,1.23674,1035.00000,182.00000,nan,3.00000,1.00000,2.00000
25.00000,175.00000,700.00000,0.00000,0.00000,0.00000,0.04679,700.00000,175.00000,nan,3.00000,1.00000,2.00000
24.00000,168.00000,760.00000,1.00000,0.00000,1.00000,1.02401,760.00000,168.00000,nan,3.00000,1.00000,2.00000
29.00000,203.00000,1250.00000,0.00000,0.00000,1.00000,0.10532,1250.00000,203.00000,nan,3.00000,1.00000,2.00000
27.00000,189.00000,1290.00000,1.00000,0.00000,1.00000,1.85234,1290.00000,189.00000,nan,3.00000,1.00000,2.00000
26.00000,182.00000,790.00000,0.00000,1.00000,0.00000,-0.01175,790.00000,182.00000,nan,3.00000,1.00000,2.00000
28.00000,196.00000,1060.00000,0.00000,0.00000,0.00000,0.18847,1060.00000,196.00000,nan,3.00000,1.00000,2.00000
28.00000,196.00000,1150.00000,1.00000,0.00000,1.00000,0.32188,1150.00000,196.00000,nan,3.00000,1.00000,2.00000
29.00000,203.00000,1350.00000,1.00000,0.00000,1.00000,0.50194,1350.00000,203.00000,nan,5.00000,1.00000,4.00000
26.00000,182.00000,880.00000,1.00000,0.00000,1.00000,0.24371,880.00000,182.00000,nan,3.00000,1.00000,2.00000
23.00000,161.00000,570.00000,0.00000,1.00000,0.00000,0.40793,570.00000,161.00000,nan,3.00000,1.00000,2.00000
26.00000,182.00000,895.00000,0.00000,0.00000,0.00000,0.65777,895.00000,182.00000,nan,3.00000,1.00000,2.00000
26.00000,182.00000,840.00000,1.00000,1.00000,0.00000,0.30654,840.00000,182.00000,nan,3.00000,1.00000,2.00000
24.00000,168.00000,750.00000,0.00000,0.00000,0.00000,1.39604,750.00000,168.00000,nan,3.00000,1.00000,2.00000
25.00000,175.00000,725.00000,0.00000,0.00000,0.00000,0.24533,725.00000,175.00000,nan,3.00000,1.00000,2.00000
29.00000,203.00000,1580.00000,1.00000,0.00000,1.00000,1.45981,1580.00000,203.00000,nan,3.00000,1.00000,2.00000
29.00000,203.00000,950.00000,1.00000,0.00000,1.00000,-1.00496,950.00000,203.00000,nan,6.00000,1.00000,5.00000
28.00000,196.00000,1100.00000,0.00000,0.00000,0.00000,0.36681,1100.00000,196.00000,nan,3.00000,1.00000,2.00000
27.00000,189.00000,1180.00000,0.00000,1.00000,1.00000,1.23061,1180.00000,189.00000,nan,5.00000,0.00000,5.00000
24.00000,168.00000,620.00000,0.00000,0.00000,0.00000,0.13995,620.00000,168.00000,nan,4.00000,1.00000,3.00000
25.00000,175.00000,885.00000,0.00000,0.00000,0.00000,1.48987,885.00000,175.00000,nan,6.00000,1.00000,5.00000
28.00000,196.00000,1170.00000,0.00000,0.00000,1.00000,0.41358,1170.00000,196.00000,nan,3.00000,1.00000,2.00000
25.00000,175.00000,910.00000,0.00000,1.00000,1.00000,1.29163,910.00000,175.00000,nan,4.00000,1.00000,3.00000
25.00000,175.00000,910.00000,0.00000,1.00000,0.00000,1.68066,910.00000,175.00000,nan,6.00000,1.00000,5.00000
24.00000,168.00000,695.00000,0.00000,0.00000,1.00000,0.41475,695.00000,168.00000,nan,3.00000,1.00000,2.00000
30.00000,210.00000,1810.00000,1.00000,0.00000,1.00000,1.52237,1810.00000,210.00000,nan,2.00000,0.00000,2.00000
30.00000,210.00000,1320.00000,0.00000,0.00000,1.00000,-0.23034,1320.00000,210.00000,nan,2.00000,0.00000,2.00000
27.00000,189.00000,880.00000,0.00000,1.00000,1.00000,-0.37591,880.00000,189.00000,nan,3.00000,1.00000,2.00000
27.00000,189.00000,945.00000,1.00000,0.00000,0.00000,0.24375,945.00000,189.00000,nan,3.00000,1.00000,2.00000
24.00000,168.00000,700.00000,0.00000,0.00000,1.00000,0.46179,700.00000,168.00000,nan,3.00000,1.00000,2.00000
24.28571,170.00000,620.00000,1.00000,1.00000,1.00000,-0.49693,620.00000,170.00000,nan,3.00000,1.00000,2.00000
